,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Count,Age,Historic
10076,Travancore,1/15 Flemington St,2,t,856000.0,S,Nelson,24/06/2017,4.3,3032.0,1.0,2.0,326.0,1996.0,Moonee Valley,Western Metropolitan,10013,25.0,Contemporary
10077,Vermont,41 Carinya Rd,4,h,1235000.0,SP,Noel,24/06/2017,17.2,3133.0,2.0,4.0,624.0,1960.0,Whitehorse,Eastern Metropolitan,10014,61.0,Historic
10078,Vermont South,14 Hartland Rd,5,h,1425000.0,PI,McGrath,24/06/2017,17.2,3133.0,3.0,3.0,842.0,[[1976.14744839]],Whitehorse,Eastern Metropolitan,10015,[[44.85255161]],Contemporary
10079,Vermont South,6 Nolan Cl,4,h,1650000.0,PI,Noel,24/06/2017,17.2,3133.0,2.0,2.0,1250.0,[[1976.14744839]],Whitehorse,Eastern Metropolitan,10016,[[44.85255161]],Contemporary
10080,Vermont South,3 Reynella Cl,4,h,1400000.0,PI,Jellis,24/06/2017,17.2,3133.0,3.0,2.0,882.0,[[1976.14744839]],Whitehorse,Eastern Metropolitan,10017,[[44.85255161]],Contemporary
10081,Vermont South,3 Terrara Ct,4,h,1290000.0,S,Ray,24/06/2017,17.2,3133.0,2.0,2.0,407.0,2003.0,Whitehorse,Eastern Metropolitan,10018,18.0,Contemporary
10082,Viewbank,178 Graham Rd,3,h,825000.0,S,Barry,24/06/2017,8.9,3084.0,1.0,0.0,658.0,[[1963.69490795]],Banyule,Eastern Metropolitan,10019,[[57.30509205]],Historic
10083,Wantirna,6 Deauville Ct,4,h,1000000.0,SP,Barry,24/06/2017,14.7,3152.0,2.0,1.0,722.0,1980.0,Knox,Eastern Metropolitan,10020,41.0,Contemporary
10084,Wantirna South,11 Henry Rd,3,h,1160000.0,S,Ray,24/06/2017,14.7,3152.0,1.0,4.0,733.0,[[1972.39668319]],Knox,Eastern Metropolitan,10021,[[48.60331681]],Contemporary
10086,Watsonia North,57 Sellars St,4,h,800000.0,SP,Buckingham,24/06/2017,14.5,3087.0,2.0,3.0,777.0,[[1972.09662198]],Banyule,Northern Metropolitan,10022,[[48.90337802]],Contemporary
10087,West Footscray,243 Essex St,2,h,749000.0,S,Jas,24/06/2017,6.4,3012.0,1.0,1.0,369.0,[[1959.94414276]],Maribyrnong,Western Metropolitan,10023,[[61.05585724]],Historic
10088,West Melbourne,148 Adderley St,3,h,1370000.0,S,Jellis,24/06/2017,3.1,3003.0,1.0,0.0,121.0,[[1954.9931327]],Melbourne,Northern Metropolitan,10024,[[66.0068673]],Historic
10089,Wheelers Hill,7 Darvell Cl,4,h,1272000.0,S,Jellis,24/06/2017,16.7,3150.0,2.0,2.0,733.0,[[1975.39729535]],Monash,South-Eastern Metropolitan,10025,[[45.60270465]],Contemporary
10090,Windsor,27 Hornby St,2,h,957500.0,S,hockingstuart,24/06/2017,4.6,3181.0,1.0,1.0,136.0,1892.0,Stonnington,Southern Metropolitan,10026,129.0,Historic
10091,Windsor,16 Wrexham Rd,3,h,2080000.0,PI,Kay,24/06/2017,4.6,3181.0,2.0,2.0,754.0,1905.0,Stonnington,Southern Metropolitan,10027,116.0,Historic
10092,Yallambie,3 Sirius Ct,3,h,852000.0,S,Barry,24/06/2017,12.7,3085.0,2.0,2.0,629.0,1990.0,Banyule,Northern Metropolitan,10028,31.0,Contemporary
10093,Abbotsford,1/43 Abbotsford St,2,u,505000.0,PI,Nelson,27/05/2017,3.0,3067.0,1.0,1.0,0.0,1970.0,Yarra,Northern Metropolitan,10029,51.0,Contemporary
10094,Abbotsford,67 Yarra St,3,h,1402500.0,S,Jellis,27/05/2017,3.0,3067.0,1.0,1.0,270.0,1960.0,Yarra,Northern Metropolitan,10030,61.0,Historic
10095,Aberfeldie,5 Rita St,5,h,2905000.0,S,Rendina,27/05/2017,7.5,3040.0,3.0,2.0,557.0,2010.0,Moonee Valley,Western Metropolitan,10031,11.0,Contemporary
10096,Airport West,163 Halsey Rd,2,h,650000.0,S,Prime,27/05/2017,10.4,3042.0,1.0,3.0,374.0,1950.0,Moonee Valley,Western Metropolitan,10032,71.0,Historic
10097,Airport West,127A Parer Rd,3,t,856000.0,S,Barry,27/05/2017,10.4,3042.0,2.0,1.0,300.0,2011.0,Moonee Valley,Western Metropolitan,10033,10.0,Contemporary
10098,Albert Park,96 Danks St,3,h,1505000.0,S,Cayzer,27/05/2017,3.0,3206.0,1.0,1.0,149.0,1890.0,Port Phillip,Southern Metropolitan,10034,131.0,Historic
10099,Albert Park,99 Merton St,3,h,1900000.0,S,hockingstuart,27/05/2017,3.0,3206.0,1.0,1.0,186.0,[[1954.8431021]],Port Phillip,Southern Metropolitan,10035,[[66.1568979]],Historic
10101,Altona,7 Maidstone St,2,h,1030000.0,S,Barlow,27/05/2017,11.0,3018.0,1.0,1.0,743.0,[[1966.84555071]],Hobsons Bay,Western Metropolitan,10037,[[54.15444929]],Contemporary
10102,Altona,70 Purnell St,3,h,1005000.0,S,Barlow,27/05/2017,11.0,3018.0,1.0,4.0,575.0,1960.0,Hobsons Bay,Western Metropolitan,10038,61.0,Historic
10103,Armadale,8/74 Denbigh Rd,2,u,410000.0,VB,hockingstuart,27/05/2017,6.3,3143.0,1.0,0.0,1097.0,1967.0,Stonnington,Southern Metropolitan,10039,54.0,Contemporary
10104,Armadale,5/6 St James Rd,2,u,590000.0,S,Jellis,27/05/2017,6.3,3143.0,1.0,1.0,903.0,[[1959.79411215]],Stonnington,Southern Metropolitan,10040,[[61.20588785]],Historic
10105,Armadale,31A Sutherland Rd,3,h,1850000.0,VB,Jellis,27/05/2017,6.3,3143.0,2.0,2.0,348.0,1952.0,Stonnington,Southern Metropolitan,10041,69.0,Historic
10106,Ascot Vale,39 Middle St,3,h,1530000.0,S,Nelson,27/05/2017,4.3,3032.0,2.0,1.0,257.0,1915.0,Moonee Valley,Western Metropolitan,10042,106.0,Historic
10107,Ascot Vale,30 Milton St,3,h,865000.0,PI,Nelson,27/05/2017,4.3,3032.0,1.0,0.0,217.0,1910.0,Moonee Valley,Western Metropolitan,10043,111.0,Historic
10108,Ascot Vale,13 Victory Pde,3,h,1370000.0,S,Nelson,27/05/2017,4.3,3032.0,2.0,2.0,566.0,[[1956.7935]],Moonee Valley,Western Metropolitan,10044,[[64.2065]],Historic
10109,Ascot Vale,91A Walter St,3,h,1082000.0,S,Nelson,27/05/2017,4.3,3032.0,2.0,2.0,254.0,2000.0,Moonee Valley,Western Metropolitan,10045,21.0,Contemporary
10110,Ashburton,55 Fakenham Rd,4,h,1972500.0,S,Buxton,27/05/2017,10.2,3147.0,1.0,1.0,676.0,[[1965.64530585]],Boroondara,Southern Metropolitan,10046,[[55.35469415]],Historic
10111,Ashburton,27 Vears Rd,3,h,1775000.0,S,Buxton,27/05/2017,10.2,3147.0,2.0,2.0,721.0,[[1965.64530585]],Boroondara,Southern Metropolitan,10047,[[55.35469415]],Historic
10112,Aspendale,31 Mill St,4,h,1150000.0,PI,Buxton,27/05/2017,21.5,3195.0,2.0,2.0,599.0,[[1982.59876452]],Kingston,South-Eastern Metropolitan,10048,[[38.40123548]],Contemporary
10113,Avondale Heights,24 Thompson St,4,h,835000.0,SP,Nelson,27/05/2017,9.5,3034.0,2.0,2.0,573.0,1960.0,Moonee Valley,Western Metropolitan,10049,61.0,Historic
10114,Balwyn,1/100 Balwyn Rd,2,u,460000.0,PI,Barry,27/05/2017,7.9,3103.0,1.0,1.0,0.0,[[1962.19460187]],Boroondara,Southern Metropolitan,10050,[[58.80539813]],Historic
10115,Balwyn,5/4 Raynes St,2,u,725000.0,VB,Noel,27/05/2017,7.9,3103.0,1.0,1.0,136.0,1975.0,Boroondara,Southern Metropolitan,10051,46.0,Contemporary
10116,Balwyn,1/18 Weir St,2,u,602000.0,S,Noel,27/05/2017,7.9,3103.0,1.0,1.0,1129.0,1960.0,Boroondara,Southern Metropolitan,10052,61.0,Historic
10117,Balwyn,4/229 Whitehorse Rd,2,u,830000.0,S,Fletchers,27/05/2017,7.9,3103.0,2.0,1.0,0.0,2007.0,Boroondara,Southern Metropolitan,10053,14.0,Contemporary
10118,Balwyn North,2/37 Aylmer St,3,h,1300000.0,VB,Kay,27/05/2017,9.7,3104.0,2.0,2.0,975.0,1985.0,Boroondara,Southern Metropolitan,10054,36.0,Contemporary
10119,Balwyn North,2/10 Bolinda Rd,3,t,1330000.0,S,Marshall,27/05/2017,9.7,3104.0,2.0,1.0,260.0,2001.0,Boroondara,Southern Metropolitan,10055,20.0,Contemporary
10120,Balwyn North,16 Burton St,4,h,2050000.0,S,Jellis,27/05/2017,9.7,3104.0,3.0,2.0,526.0,2006.0,Boroondara,Southern Metropolitan,10056,15.0,Contemporary
10121,Balwyn North,17 Cityview Rd,5,h,1940000.0,S,hockingstuart,27/05/2017,9.7,3104.0,2.0,1.0,629.0,1940.0,Boroondara,Southern Metropolitan,10057,81.0,Historic
10122,Balwyn North,10 Columba St,3,h,1590000.0,S,Jellis,27/05/2017,9.7,3104.0,1.0,1.0,697.0,1955.0,Boroondara,Southern Metropolitan,10058,66.0,Historic
10123,Balwyn North,2/14 Hatfield St,2,u,725000.0,S,Fletchers,27/05/2017,9.7,3104.0,1.0,1.0,134.0,1970.0,Boroondara,Southern Metropolitan,10059,51.0,Contemporary
10124,Balwyn North,109 Maud St,2,h,2367000.0,S,Fletchers,27/05/2017,9.7,3104.0,1.0,2.0,773.0,[[1964.89515281]],Boroondara,Southern Metropolitan,10060,[[56.10484719]],Historic
10125,Bayswater,15 Clifford St,4,h,705000.0,PI,Biggin,27/05/2017,23.2,3153.0,2.0,4.0,765.0,1975.0,Knox,Eastern Metropolitan,10061,46.0,Contemporary
10126,Beaumaris,13 Bodley St,4,h,2200000.0,S,Ray,27/05/2017,17.3,3193.0,3.0,2.0,704.0,2014.0,Bayside,Southern Metropolitan,10062,7.0,Contemporary
10127,Bellfield,2 Erica Ct,2,h,736500.0,SP,Miles,27/05/2017,8.8,3081.0,1.0,1.0,271.0,[[1963.54487734]],Banyule,Eastern Metropolitan,10063,[[57.45512266]],Historic
10128,Bellfield,124 Oriel Rd,3,h,780000.0,PI,Haughton,27/05/2017,8.8,3081.0,1.0,2.0,680.0,[[1963.54487734]],Banyule,Eastern Metropolitan,10064,[[57.45512266]],Historic
10129,Bentleigh,8/12 Brentwood St,2,u,420000.0,SP,Gary,27/05/2017,11.4,3204.0,1.0,1.0,0.0,1970.0,Glen Eira,Southern Metropolitan,10065,51.0,Contemporary
10130,Bentleigh,191 Centre Rd,4,h,1479000.0,S,Gary,27/05/2017,11.4,3204.0,2.0,2.0,603.0,1920.0,Glen Eira,Southern Metropolitan,10066,101.0,Historic
10131,Bentleigh,11 Lydia St,3,h,1199000.0,S,Woodards,27/05/2017,11.4,3204.0,1.0,2.0,383.0,[[1967.44567314]],Glen Eira,Southern Metropolitan,10067,[[53.55432686]],Contemporary
10132,Bentleigh,44 Yawla St,4,h,1350000.0,PI,hockingstuart,27/05/2017,11.4,3204.0,3.0,2.0,557.0,1950.0,Glen Eira,Southern Metropolitan,10068,71.0,Historic
10133,Bentleigh East,31 Bristol St,3,h,890000.0,S,hockingstuart,27/05/2017,13.8,3165.0,2.0,1.0,260.0,[[1971.04640773]],Glen Eira,Southern Metropolitan,10069,[[49.95359227]],Contemporary
10135,Bentleigh East,81 Marlborough St,3,h,1430000.0,S,Buxton,27/05/2017,13.8,3165.0,2.0,2.0,614.0,1950.0,Glen Eira,Southern Metropolitan,10071,71.0,Historic
10136,Bentleigh East,2/10 Thana St,3,t,955000.0,S,hockingstuart,27/05/2017,13.8,3165.0,2.0,2.0,225.0,[[1971.04640773]],Glen Eira,Southern Metropolitan,10072,[[49.95359227]],Contemporary
10137,Berwick,2 Greystoke Ct,4,h,667000.0,S,C21,27/05/2017,35.2,3806.0,2.0,2.0,792.0,1977.0,Casey,Eastern Victoria,10073,44.0,Contemporary
10138,Berwick,3 Thornley Dr,4,h,740000.0,S,Harcourts,27/05/2017,35.2,3806.0,2.0,2.0,796.0,2004.0,Casey,Eastern Victoria,10074,17.0,Contemporary
10139,Black Rock,1/43 Iona St,3,u,1080000.0,S,Buxton,27/05/2017,17.3,3193.0,2.0,2.0,328.0,1980.0,Bayside,Southern Metropolitan,10075,41.0,Contemporary
10140,Black Rock,2/59 Iona St,2,u,623500.0,SA,Buxton,27/05/2017,17.3,3193.0,1.0,1.0,159.0,[[1976.29747899]],Bayside,Southern Metropolitan,10076,[[44.70252101]],Contemporary
10141,Blackburn South,4 Ryan Gr,4,h,1258000.0,S,Ray,27/05/2017,13.4,3130.0,1.0,2.0,769.0,[[1970.44628529]],Whitehorse,Eastern Metropolitan,10077,[[50.55371471]],Contemporary
10142,Briar Hill,1/4 Box Rd,3,h,590000.0,S,Barry,27/05/2017,16.1,3088.0,1.0,2.0,392.0,[[1974.4971117]],Banyule,Eastern Metropolitan,10078,[[46.5028883]],Contemporary
10143,Brighton,30/49 Head St,3,t,1600000.0,VB,Chisholm,27/05/2017,10.5,3186.0,2.0,4.0,0.0,[[1966.09539767]],Bayside,Southern Metropolitan,10079,[[54.90460233]],Contemporary
10144,Brighton,36 Nepean Hwy,3,h,1211000.0,S,RT,27/05/2017,10.5,3186.0,2.0,1.0,343.0,[[1966.09539767]],Bayside,Southern Metropolitan,10080,[[54.90460233]],Contemporary
10146,Brighton,10 Whyte St,4,h,2385000.0,PI,C21,27/05/2017,10.5,3186.0,3.0,2.0,373.0,[[1966.09539767]],Bayside,Southern Metropolitan,10082,[[54.90460233]],Contemporary
10147,Brighton,1/18 William St,3,u,1370000.0,S,Hodges,27/05/2017,10.5,3186.0,1.0,2.0,0.0,[[1966.09539767]],Bayside,Southern Metropolitan,10083,[[54.90460233]],Contemporary
10148,Brighton East,1C Baird St,3,h,1750800.0,S,Purplebricks,27/05/2017,10.3,3187.0,4.0,2.0,424.0,2012.0,Bayside,Southern Metropolitan,10084,9.0,Contemporary
10149,Brighton East,181 Dendy St,4,h,2300000.0,VB,Biggin,27/05/2017,10.3,3187.0,3.0,2.0,592.0,[[1965.79533646]],Bayside,Southern Metropolitan,10085,[[55.20466354]],Historic
10150,Brighton East,15 Wallen St,4,h,1605000.0,S,Buxton,27/05/2017,10.3,3187.0,1.0,2.0,606.0,1948.0,Bayside,Southern Metropolitan,10086,73.0,Historic
10151,Brighton East,1A Wallen St,2,h,1035000.0,SP,Buxton,27/05/2017,10.3,3187.0,1.0,1.0,542.0,1985.0,Bayside,Southern Metropolitan,10087,36.0,Contemporary
10152,Broadmeadows,87 Academy Dr,3,h,505000.0,SP,YPA,27/05/2017,14.0,3047.0,1.0,1.0,546.0,2000.0,Hume,Northern Metropolitan,10088,21.0,Contemporary
10153,Brooklyn,32 Millers Rd,3,t,663000.0,S,Jas,27/05/2017,6.4,3012.0,2.0,2.0,244.0,2010.0,Hobsons Bay,Western Metropolitan,10089,11.0,Contemporary
10154,Brunswick,13 Blair St,2,h,860000.0,PI,Walshe,27/05/2017,5.2,3056.0,1.0,1.0,245.0,1890.0,Moreland,Northern Metropolitan,10090,131.0,Historic
10155,Brunswick,141 Edward St,3,h,1505000.0,S,Jellis,27/05/2017,5.2,3056.0,1.0,1.0,349.0,[[1958.14377546]],Moreland,Northern Metropolitan,10091,[[62.85622454]],Historic
10156,Brunswick,142 Edward St,3,h,1700000.0,VB,Nelson,27/05/2017,5.2,3056.0,2.0,0.0,200.0,[[1958.14377546]],Moreland,Northern Metropolitan,10092,[[62.85622454]],Historic
10157,Brunswick,106 Evans St,3,h,1280000.0,S,Ray,27/05/2017,5.2,3056.0,1.0,1.0,439.0,[[1958.14377546]],Moreland,Northern Metropolitan,10093,[[62.85622454]],Historic
10158,Brunswick,404/9 Florence St,2,u,755000.0,SP,Jellis,27/05/2017,5.2,3056.0,1.0,0.0,0.0,[[1958.14377546]],Moreland,Northern Metropolitan,10094,[[62.85622454]],Historic
10159,Brunswick,11 Heller St,5,h,2545000.0,S,Jellis,27/05/2017,5.2,3056.0,3.0,4.0,957.0,1995.0,Moreland,Northern Metropolitan,10095,26.0,Contemporary
10160,Brunswick,32 Holloway Rd,3,h,1405000.0,SP,Nelson,27/05/2017,5.2,3056.0,2.0,2.0,401.0,1920.0,Moreland,Northern Metropolitan,10096,101.0,Historic
10161,Brunswick,2/90 Tinning St,2,u,460000.0,VB,Nelson,27/05/2017,5.2,3056.0,1.0,1.0,69.0,1970.0,Moreland,Northern Metropolitan,10097,51.0,Contemporary
10162,Brunswick East,40 Albion St,4,h,1210000.0,S,Biggin,27/05/2017,4.0,3057.0,2.0,2.0,425.0,1920.0,Moreland,Northern Metropolitan,10098,101.0,Historic
10163,Brunswick East,73 Barkly St,3,h,1265000.0,S,Nelson,27/05/2017,4.0,3057.0,1.0,0.0,161.0,[[1956.34340817]],Moreland,Northern Metropolitan,10099,[[64.65659183]],Historic
10164,Brunswick West,3 Bakers Pde,3,h,1300000.0,VB,Nelson,27/05/2017,5.2,3055.0,1.0,3.0,484.0,[[1958.14377546]],Moreland,Northern Metropolitan,10100,[[62.85622454]],Historic
10166,Brunswick West,8/47 Murray St,1,u,263100.0,S,Frank,27/05/2017,5.2,3055.0,1.0,1.0,41.0,1975.0,Moreland,Northern Metropolitan,10102,46.0,Contemporary
10167,Brunswick West,209 Union St,5,h,1075000.0,S,Brad,27/05/2017,5.2,3055.0,1.0,1.0,441.0,1940.0,Moreland,Northern Metropolitan,10103,81.0,Historic
10168,Bulleen,2/11 Elizabeth St,4,t,950000.0,PI,Barry,27/05/2017,10.8,3105.0,2.0,2.0,189.0,2011.0,Manningham,Eastern Metropolitan,10104,10.0,Contemporary
10169,Bulleen,43 Robert St,1,h,1310000.0,S,Jellis,27/05/2017,10.8,3105.0,1.0,1.0,604.0,1999.0,Manningham,Eastern Metropolitan,10105,22.0,Contemporary
10170,Bundoora,15 Bent St,3,h,714000.0,S,Barry,27/05/2017,12.1,3083.0,1.0,2.0,412.0,[[1968.4958874]],Banyule,Northern Metropolitan,10106,[[52.5041126]],Contemporary
10171,Bundoora,16 Cranberry Pl,4,h,880000.0,PI,Ray,27/05/2017,12.1,3083.0,2.0,2.0,520.0,2004.0,Whittlesea,Northern Metropolitan,10107,17.0,Contemporary
10172,Bundoora,12 Jones Ct,3,h,1405000.0,S,Barry,27/05/2017,12.1,3083.0,2.0,2.0,639.0,[[1968.4958874]],Whittlesea,Northern Metropolitan,10108,[[52.5041126]],Contemporary
10173,Burnley,2a Cherrill St,3,h,1837500.0,S,Jellis,27/05/2017,2.4,3121.0,2.0,1.0,93.0,2014.0,Yarra,Northern Metropolitan,10109,7.0,Contemporary
10174,Burnside Heights,12 Burke Rd,3,h,593000.0,S,Barry,27/05/2017,14.8,3023.0,2.0,2.0,480.0,2007.0,Melton,Western Metropolitan,10110,14.0,Contemporary
10175,Burwood,250 Burwood Hwy,3,h,1732000.0,S,Ray,27/05/2017,10.4,3125.0,1.0,0.0,646.0,[[1965.94536706]],Whitehorse,Southern Metropolitan,10111,[[55.05463294]],Historic
10176,Burwood,39 Leonard St,3,h,1253500.0,S,Buxton,27/05/2017,10.4,3125.0,1.0,1.0,583.0,[[1965.94536706]],Whitehorse,Southern Metropolitan,10112,[[55.05463294]],Historic
10178,Burwood,2/277 Warrigal Rd,2,t,700000.0,S,Noel,27/05/2017,10.4,3125.0,1.0,1.0,148.0,[[1965.94536706]],Whitehorse,Southern Metropolitan,10113,[[55.05463294]],Historic
10179,Burwood East,2C Ray Rd,3,t,780000.0,PI,Ray,27/05/2017,14.7,3151.0,2.0,2.0,306.0,1999.0,Whitehorse,Eastern Metropolitan,10114,22.0,Contemporary
10180,Cairnlea,19 Tussock Gr,4,h,720000.0,S,YPA,27/05/2017,14.8,3023.0,2.0,2.0,595.0,[[1972.5467138]],Brimbank,Western Metropolitan,10115,[[48.4532862]],Contemporary
10181,Camberwell,26 Oxford St,3,h,1622000.0,S,Buxton,27/05/2017,7.7,3124.0,2.0,2.0,446.0,[[1961.89454066]],Boroondara,Southern Metropolitan,10116,[[59.10545934]],Historic
10182,Camberwell,2/4 Tyne St,3,h,1290000.0,VB,Jellis,27/05/2017,7.7,3124.0,2.0,2.0,321.0,1997.0,Boroondara,Southern Metropolitan,10117,24.0,Contemporary
10183,Canterbury,43 Matlock St,3,h,1930000.0,S,Marshall,27/05/2017,8.4,3126.0,2.0,1.0,359.0,1910.0,Boroondara,Southern Metropolitan,10118,111.0,Historic
10184,Canterbury,6 Maysia St,4,h,2408000.0,S,Jellis,27/05/2017,8.4,3126.0,2.0,2.0,654.0,1945.0,Boroondara,Southern Metropolitan,10119,76.0,Historic
10186,Canterbury,2/67 Wattle Valley Rd,2,u,645000.0,PI,Jellis,27/05/2017,8.4,3126.0,1.0,1.0,2207.0,[[1962.94475491]],Boroondara,Southern Metropolitan,10121,[[58.05524509]],Historic
10187,Carlton,1003/123 Pelham St,2,u,1100000.0,VB,Jellis,27/05/2017,1.6,3053.0,2.0,2.0,0.0,2008.0,Melbourne,Northern Metropolitan,10122,13.0,Contemporary
10188,Carlton North,673 Canning St,3,h,1628000.0,S,Nelson,27/05/2017,3.5,3054.0,1.0,0.0,216.0,[[1955.59325513]],Yarra,Northern Metropolitan,10123,[[65.40674487]],Historic
10189,Carnegie,3/51 Coorigil Rd,3,u,1042000.0,S,hockingstuart,27/05/2017,10.1,3163.0,2.0,2.0,0.0,2008.0,Glen Eira,Southern Metropolitan,10124,13.0,Contemporary
10190,Carnegie,42 Elimatta Rd,3,h,1450000.0,VB,Gary,27/05/2017,10.1,3163.0,2.0,2.0,621.0,1940.0,Glen Eira,Southern Metropolitan,10125,81.0,Historic
10191,Carrum Downs,38 Trafford Rd,4,h,525000.0,S,Harcourts,27/05/2017,34.9,3201.0,2.0,2.0,550.0,2010.0,Frankston,South-Eastern Metropolitan,10126,11.0,Contemporary
10192,Caulfield,5/14 Briggs St,2,u,570000.0,S,hockingstuart,27/05/2017,8.7,3162.0,1.0,1.0,601.0,[[1963.39484673]],Glen Eira,Southern Metropolitan,10127,[[57.60515327]],Historic
10193,Caulfield East,8/8 Tattenham St,2,u,300000.0,VB,Thomson,27/05/2017,8.4,3145.0,1.0,1.0,1961.0,1960.0,Glen Eira,Southern Metropolitan,10128,61.0,Historic
10194,Caulfield North,641 Inkerman Rd,2,h,1417500.0,S,Marshall,27/05/2017,7.8,3161.0,1.0,2.0,307.0,1900.0,Glen Eira,Southern Metropolitan,10129,121.0,Historic
10195,Caulfield South,14 Stone St,4,h,1550000.0,S,hockingstuart,27/05/2017,8.7,3162.0,1.0,2.0,584.0,[[1963.39484673]],Glen Eira,Southern Metropolitan,10130,[[57.60515327]],Historic
10196,Chadstone,2/15 Atkinson St,2,h,510000.0,PI,Woodards,27/05/2017,11.7,3148.0,1.0,2.0,897.0,1970.0,Monash,Southern Metropolitan,10131,51.0,Contemporary
10197,Cheltenham,1 Dewrang St,3,h,1010000.0,SA,Hodges,27/05/2017,17.9,3192.0,1.0,2.0,532.0,[[1977.19766264]],Kingston,Southern Metropolitan,10132,[[43.80233736]],Contemporary
10198,Cheltenham,1/21 Kayden St,2,u,601000.0,S,Buxton,27/05/2017,17.9,3192.0,1.0,1.0,1078.0,1972.0,Kingston,Southern Metropolitan,10133,49.0,Contemporary
10199,Cheltenham,6 Tilley St,3,h,1145000.0,S,Buxton,27/05/2017,17.9,3192.0,1.0,2.0,584.0,1950.0,Kingston,Southern Metropolitan,10134,71.0,Historic
10200,Cheltenham,37 Woodland Dr,3,h,755000.0,SP,Ray,27/05/2017,17.9,3192.0,1.0,2.0,350.0,[[1977.19766264]],Kingston,Southern Metropolitan,10135,[[43.80233736]],Contemporary
10201,Chirnside Park,2 Greenridge Ct,4,h,911982.0,SP,Hoskins,27/05/2017,27.1,3116.0,2.0,3.0,734.0,1996.0,Yarra Ranges,Eastern Victoria,10136,25.0,Contemporary
10202,Clayton,7 Jaguar Dr,4,h,1040000.0,S,Buxton,27/05/2017,16.7,3168.0,2.0,2.0,735.0,1970.0,Monash,South-Eastern Metropolitan,10137,51.0,Contemporary
10203,Clayton South,1/1 Hadkinson St,3,u,700000.0,SP,hockingstuart,27/05/2017,17.5,3169.0,2.0,2.0,363.0,2006.0,Kingston,South-Eastern Metropolitan,10138,15.0,Contemporary
10204,Clifton Hill,15 Caroline St,3,h,1460000.0,S,Nelson,27/05/2017,3.6,3068.0,1.0,0.0,192.0,1900.0,Yarra,Northern Metropolitan,10139,121.0,Historic
10205,Clifton Hill,8/96 Spensley St,2,u,556000.0,S,Nelson,27/05/2017,3.6,3068.0,1.0,0.0,0.0,1968.0,Yarra,Northern Metropolitan,10140,53.0,Contemporary
10206,Coburg,48 Barrow St,5,h,1615000.0,S,Nelson,27/05/2017,6.7,3058.0,2.0,3.0,630.0,[[1960.39423458]],Moreland,Northern Metropolitan,10141,[[60.60576542]],Historic
10207,Coburg,83 The Grove,3,h,1090000.0,S,Nelson,27/05/2017,6.7,3058.0,2.0,1.0,512.0,[[1960.39423458]],Moreland,Northern Metropolitan,10142,[[60.60576542]],Historic
10208,Coburg North,10 Arthur St,3,h,865000.0,S,Ray,27/05/2017,6.7,3058.0,2.0,2.0,677.0,1960.0,Moreland,Northern Metropolitan,10143,61.0,Historic
10209,Coburg North,2/4 Manly Ct,2,t,525000.0,VB,Raine,27/05/2017,6.7,3058.0,2.0,1.0,143.0,[[1960.39423458]],Moreland,Northern Metropolitan,10144,[[60.60576542]],Historic
10210,Collingwood,43 Campbell St,2,h,1135000.0,S,Kay,27/05/2017,2.0,3066.0,1.0,0.0,144.0,1880.0,Yarra,Northern Metropolitan,10145,141.0,Historic
10211,Collingwood,81 Easey St,2,h,900000.0,VB,Jellis,27/05/2017,2.0,3066.0,1.0,0.0,139.0,1890.0,Yarra,Northern Metropolitan,10146,131.0,Historic
10212,Craigieburn,2 Andover La,2,t,340000.0,S,Ray,27/05/2017,20.6,3064.0,1.0,1.0,197.0,[[1981.24848905]],Hume,Northern Metropolitan,10147,[[39.75151095]],Contemporary
10213,Craigieburn,5 Healey St,3,h,499000.0,S,@Realty,27/05/2017,20.6,3064.0,2.0,0.0,598.0,1990.0,Hume,Northern Metropolitan,10148,31.0,Contemporary
10215,Craigieburn,77 Huntington Dr,3,h,430000.0,S,Ray,27/05/2017,20.6,3064.0,2.0,1.0,280.0,2010.0,Hume,Northern Metropolitan,10149,11.0,Contemporary
10216,Craigieburn,84 Royal Tce,3,t,420000.0,S,Ray,27/05/2017,20.6,3064.0,2.0,2.0,219.0,2010.0,Hume,Northern Metropolitan,10150,11.0,Contemporary
10217,Cremorne,311/163 Cremorne St,2,u,570000.0,S,Biggin,27/05/2017,2.4,3121.0,2.0,1.0,0.0,2007.0,Yarra,Northern Metropolitan,10151,14.0,Contemporary
10218,Cremorne,52 Wellington St,2,h,1253000.0,S,Biggin,27/05/2017,2.4,3121.0,1.0,2.0,155.0,1900.0,Yarra,Northern Metropolitan,10152,121.0,Historic
10219,Croydon,24 Abraham Dr,4,h,720000.0,S,Ray,27/05/2017,23.0,3136.0,2.0,3.0,879.0,[[1984.84922363]],Maroondah,Eastern Metropolitan,10153,[[36.15077637]],Contemporary
10221,Croydon Hills,8 Wildberry Cl,4,h,905000.0,S,Fletchers,27/05/2017,23.0,3136.0,2.0,2.0,731.0,1985.0,Maroondah,Eastern Metropolitan,10155,36.0,Contemporary
10222,Croydon North,6 Baringa Rd,4,h,835000.0,SP,Fletchers,27/05/2017,23.0,3136.0,1.0,2.0,1717.0,1950.0,Maroondah,Eastern Metropolitan,10156,71.0,Historic
